310400|Minnesota South. Wirel. Co. / Hickory, United States
31110|Missouri RSA No 5 Partnership, United States
312220|Missouri RSA No 5 Partnership, United States
31210|Missouri RSA No 5 Partnership, United States
311920|Missouri RSA No 5 Partnership, United States
31120|Missouri RSA No 5 Partnership, United States
310350|Mohave Cellular LP, United States
310570|MTPCS LLC, United States
310290|NEP Cellcorp Inc., United States
31034|Nevada Wireless LLC, United States
311380|, United States
310600|New-Cell Inc., United States
311100|, United States
311300|Nexus Communications Inc., United States
310130|North Carolina RSA 3 Cellular Tel. Co., United States
312230|North Dakota Network Company, United States
311610|North Dakota Network Company, United States
310450|Northeast Colorado Cellular Inc., United States
311710|Northeast Wireless Networks LLC, United States
310670|Northstar, United States
31011|Northstar, United States
311420|Northwest Missouri Cellular Limited Partnership, United States
310540|, United States
310760|Panhandle Telephone Cooperative Inc., United States
310580|PCS ONE, United States
311170|PetroCom, United States
311670|Pine Belt Cellular, Inc., United States
31180|, United States
310790|, United States
310100|Plateau Telecommunications Inc., United States
310940|Poka Lambro Telco Ltd., United States
311730|, United States
311540|, United States
310500|Public Service Cellular Inc., United States
312160|RSA 1 Limited Partnership, United States
311430|RSA 1 Limited Partnership, United States
311350|Sagebrush Cellular Inc., United States
311910|, United States
31046|SIMMETRY, United States
311260|SLO Cellular Inc / Cellular One of San Luis, United States
310320|Smith Bagley Inc., United States
31015|Unknown, United States
31611|Southern Communications Services Inc., United States
312530|Sprint Spectrum, United States
311880|Sprint Spectrum, United States
311870|Sprint Spectrum, United States
311490|Sprint Spectrum, United States
310120|Sprint Spectrum, United States
31610|Sprint Spectrum, United States
312190|Sprint Spectrum, United States
310210|T-Mobile, United States
310260|T-Mobile, United States
310200|T-Mobile, United States
310250|T-Mobile, United States
310160|T-Mobile, United States
310240|T-Mobile, United States
310660|T-Mobile, United States
310230|T-Mobile, United States
31031|T-Mobile, United States
310220|T-Mobile, United States
310270|T-Mobile, United States
310300|T-Mobile, United States
310280|T-Mobile, United States
310330|T-Mobile, United States
310800|T-Mobile, United States
310310|T-Mobile, United States
311740|, United States
310740|Telemetrix Inc., United States
31014|Testing, United States
310950|Unknown, United States
310860|Texas RSA 15B2 Limited Partnership, United States
311830|Thumb Cellular Limited Partnership, United States
31150|Thumb Cellular Limited Partnership, United States
310460|TMP Corporation, United States
310490|Triton PCS, United States
310960|Uintah Basin Electronics Telecommunications Inc., United States
312290|Uintah Basin Electronics Telecommunications Inc., United States
311860|Uintah Basin Electronics Telecommunications Inc., United States
31020|Union Telephone Co., United States
311220|United States Cellular Corp., United States
310730|United States Cellular Corp., United States
311650|United Wireless Communications Inc., United States
31038|USA 3650 AT&T, United States
310520|VeriSign, United States
31003|Unknown, United States
31023|Unknown, United States
31024|Unknown, United States
31025|Unknown, United States
310530|West Virginia Wireless, United States
31026|Unknown, United States
310340|Westlink Communications, LLC, United States
311150|, United States
31170|Wisconsin RSA #7 Limited Partnership, United States
310390|Yorkville Telephone Cooperative, United States
74801|Ancel/Antel, Uruguay
74803|Ancel/Antel, Uruguay
74810|Claro/AM Wireless, Uruguay
74807|MOVISTAR, Uruguay
43404|Bee Line/Unitel, Uzbekistan
43401|Buztel, Uzbekistan
43407|MTS/Uzdunrobita, Uzbekistan
43405|Ucell/Coscom, Uzbekistan
43402|Uzmacom, Uzbekistan
54105|DigiCel, Vanuatu
54101|SMILE, Vanuatu
73403|DigiTel C.A., Venezuela
73402|DigiTel C.A., Venezuela
73401|DigiTel C.A., Venezuela
73406|Movilnet C.A., Venezuela
73404|Movistar/TelCel, Venezuela
45207|Beeline, Viet Nam
45201|Mobifone, Viet Nam
45203|S-Fone/Telecom, Viet Nam
45205|VietnaMobile, Viet Nam
45208|Viettel Mobile, Viet Nam
45206|Viettel Mobile, Viet Nam
45204|Viettel Mobile, Viet Nam
45202|Vinaphone, Viet Nam
37650|Digicel, Virgin Islands, U.S.
42104|HITS/Y Unitel, Yemen
42102|MTN/Spacetel, Yemen
42101|Sabaphone, Yemen
42103|Yemen Mob. CDMA, Yemen
64503|Zamtel/Cell Z/MTS, Zambia
64502|MTN/Telecel, Zambia
64501|Airtel/Zain/Celtel, Zambia
64804|Econet, Zimbabwe
64801|Net One, Zimbabwe
64803|Telecel, Zimbabwe
